bubbleRating,category,detailUrl,entityType,experiencesCtaEncodedLink,experiencesCtaNumOffers,experiencesCtaStartingCost,id,name,numReviews,openHours,latitude,longitude,count_review,lang_review,,,,,
50,,/Attraction_Review-g298484-d2084938-Reviews-Moscow_Urban_Adventures-Moscow_Central_Russia.html,attraction,,0,,2084938,Москва: Городские приключения,412,,55.75881577,37.61154175,412,Английский(368)Русский(23)Немецкий(12),Английский368,Русский23,Немецкий12,,
45,"Исторические достопримечательности, Культурные объекты и достопримечательности",/Attraction_Review-g298484-d548229-Reviews-Lobnoye_Mesto-Moscow_Central_Russia.html,attraction,,0,,548229,Лобное место,409,,55.75325012,37.62256241,409,Русский(318)Английский(39)Итальянский(10),Русский318,Английский39,Итальянский10,,
45,Парки,/Attraction_Review-g298484-d1148288-Reviews-Izmailovsky_Park-Moscow_Central_Russia.html,attraction,,0,,1148288,Измайловский парк,395,0:00 - 23:59,55.77383041,37.75378799,395,Русский(272)Английский(52)Испанский(22),Русский272,Английский52,Испанский22,,
45,Концерты,/Attraction_Review-g298484-d2342015-Reviews-Moscow_International_House_of_Music-Moscow_Central_Russia.html,attraction,,0,,2342015,Московский международный дом музыки,394,10:00 - 21:00,55.73321152,37.64637756,394,Русский(357)Английский(20)Португальский(6),Русский357,Английский20,Португальский6,,
45,"Культурные объекты и достопримечательности, Фонтаны",/Attraction_Review-g298484-d8445306-Reviews-Fountain_Druzhba_Narodov-Moscow_Central_Russia.html,attraction,,0,,8445306,Фонтан Дружба народов,390,,55.82868958,37.63364029,390,Русский(247)Английский(49)Испанский(24),Русский247,Английский49,Испанский24,,
50,Специализированные музеи,/Attraction_Review-g2540872-d2622579-Reviews-Vadim_Zadorozhny_s_Museum_of_Equipment-Arkhangelskoye_Krasnogorsky_District_Mosc.html,attraction,,0,,2622579,Музей Техники Вадима Задорожного,378,10:00 - 19:00,55.79613495,37.29677963,378,Русский(349)Английский(20)Французский(3),Русский349,Английский20,Французский3,,
40,"Культурные объекты и достопримечательности, Исторические места для прогулок",/Attraction_Review-g298484-d546327-Reviews-Tverskaya_Street_Ulitsa-Moscow_Central_Russia.html,attraction,,0,,546327,Тверская улица,376,,55.76792908,37.59934998,376,Русский(205)Английский(76)Испанский(18),Русский205,Английский76,Испанский18,,
40,"Хаммамы и турецкие бани, Спа",/Attraction_Review-g298484-d667243-Reviews-Sanduny_Bath_Houses-Moscow_Central_Russia.html,attraction,,0,,667243,Сандуновские бани,368,8:00 - 23:00,55.76445007,37.62113953,368,Русский(209)Английский(115)Французский(21),Русский209,Английский115,Французский21,,
35,Памятники и статуи,/Attraction_Review-g298484-d549347-Reviews-Peter_The_Great_Monument-Moscow_Central_Russia.html,attraction,,0,,549347,Памятник Петру I,364,,55.73784256,37.60805511,364,Русский(173)Английский(95)Испанский(21),Русский173,Английский95,Испанский21,,
45,"Культурные объекты и достопримечательности, Исторические места для прогулок",/Attraction_Review-g298484-d549635-Reviews-Nikolskaya_Street-Moscow_Central_Russia.html,attraction,,0,,549635,Никольская улица,359,,55.71456146,37.76699829,359,Русский(195)Английский(65)Итальянский(28),Русский195,Английский65,Итальянский28,,
40,Аквапарки,/Attraction_Review-g298484-d4745355-Reviews-Aquapark_Karibiya-Moscow_Central_Russia.html,attraction,,0,,4745355,"Аквапарк ""Карибия""",349,10:00 - 22:00,55.74819565,37.77840424,349,Русский(340)Английский(4)Итальянский(3),Русский340,Английский4,Итальянский3,,
45,"Образовательные объекты, Игровые площадки, Игровые и развлекательные центры",/Attraction_Review-g298484-d7916041-Reviews-Kidburg-Moscow_Central_Russia.html,attraction,,0,,7916041,Кидбург,347,10:00 - 20:00,55.75838089,37.62168121,347,Русский(343)Английский(3)Иврит(1),Русский343,Английский3,Иврит1,,
45,,/Attraction_Review-g298484-d7961767-Reviews-Tour_Gratis_Moscu-Moscow_Central_Russia.html,attraction,,0,,7961767,Tour Gratis Moscu,344,0:00 - 23:59,55.75932312,37.61911392,344,Испанский(334)Английский(6)Португальский(2)Русский(2),Испанский334,Английский6,Португальский2,Русский(2,
45,Торговые центры,/Attraction_Review-g298484-d7394028-Reviews-Aviapark_Mall-Moscow_Central_Russia.html,attraction,,0,,7394028,"Торгово-развлекательный центр ""Авиапарк""",343,10:00 - 22:00,55.79063797,37.53112793,343,Русский(286)Английский(35)Китайский (упрощ.)(7),Русский286,Английский35,Китайский упрощ.,(7,
30,Универмаги,/Attraction_Review-g298484-d2342139-Reviews-Tsum-Moscow_Central_Russia.html,attraction,,0,,2342139,ЦУМ,330,10:00 - 22:00,55.76128006,37.61939621,330,Русский(238)Английский(56)Китайский (традиц.)(11),Русский238,Английский56,Китайский традиц.,(11,
45,Театры,/Attraction_Review-g298484-d2342024-Reviews-Stanislavsky_and_Nemirovich_Danchenko_Moscow_Music_Theatre-Moscow_Central_Russia.html,attraction,,0,,2342024,Московский Академический Музыкальный Театр им. К.С. Станиславского и В.И. Немировича-Данченко,325,,55.76488495,37.61081314,325,Русский(267)Английский(40)Китайский (традиц.)(7),Русский267,Английский40,Китайский традиц.,(7,
50,,/Attraction_Review-g298484-d9858520-Reviews-Real_Russia-Moscow_Central_Russia.html,attraction,,0,,9858520,Real Russia,321,6:00 - 15:00,55.80555344,37.63378143,321,Английский(306)Немецкий(5)Русский(0),Английский306,Немецкий5,Русский0,,
45,,/Attraction_Review-g298484-d8121633-Reviews-Friendly_Local_Guides_Moscow-Moscow_Central_Russia.html,attraction,,0,,8121633,Friendly Local Guides Moscow,320,8:00 - 23:00,55.80264664,37.81298065,320,Английский(269)Русский(12)Немецкий(10),Английский269,Русский12,Немецкий10,,
45,Памятники и статуи,/Attraction_Review-g298484-d536449-Reviews-Minin_Pozharsky_Monument-Moscow_Central_Russia.html,attraction,,0,,536449,Памятник Минину и Пожарскому,317,,55.75217819,37.62358856,317,Русский(195)Английский(46)Итальянский(20),Русский195,Английский46,Итальянский20,,
40,,/Attraction_Review-g298484-d8677147-Reviews-Moscow_River_Boat_Tours-Moscow_Central_Russia.html,attraction,,0,,8677147,Прогулки на теплоходах по Москва реке,315,9:00 - 21:00,55.74510574,37.60956192,315,Русский(230)Английский(65)Французский(5),Русский230,Английский65,Французский5,,
45,Арены и стадионы,/Attraction_Review-g298484-d7158395-Reviews-Spartak_Stadium_Otkrytiye_Arena-Moscow_Central_Russia.html,attraction,,0,,7158395,Стадион Спартак (Открытие Арена),310,,55.8176918,37.44055176,310,Русский(251)Английский(34)Испанский(7),Русский251,Английский34,Испанский7,,
40,Культурные объекты и достопримечательности,/Attraction_Review-g298484-d301632-Reviews-New_Arbat_Novy_Arbat-Moscow_Central_Russia.html,attraction,,0,,301632,Новый Арбат,309,,55.7519989,37.5865593,309,Русский(145)Английский(71)Итальянский(24),Русский145,Английский71,Итальянский24,,
50,,/Attraction_Review-g298484-d7187477-Reviews-Spanish_Guide_Moscow_Day_Tours-Moscow_Central_Russia.html,attraction,,0,,7187477,Spanish Guide Moscow - Day Tours,304,,55.63817215,37.54082108,304,Испанский(301)Русский(2)Английский(1),Испанский301,Русский2,Английский1,,
35,Игровые и развлекательные центры,/Attraction_Review-g298484-d7310212-Reviews-VDNKh_Ice_Skating_Rink-Moscow_Central_Russia.html,attraction,,0,,7310212,Каток на ВДНХ,301,11:00 - 23:00,55.83055496,37.63121414,301,Русский(283)Английский(14)Итальянский(2),Русский283,Английский14,Итальянский2,,
45,Театры,/Attraction_Review-g298484-d2341968-Reviews-E_Vakhtangov_State_Academical_Theatre-Moscow_Central_Russia.html,attraction,,0,,2341968,Государственный Академический Театр им. Е. Вахтангова,295,,55.74974823,37.59113312,295,Русский(279)Португальский(5)Английский(4),Русский279,Португальский5,Английский4,,
45,Специализированные музеи,/Attraction_Review-g298484-d2341909-Reviews-Mikhail_Bulgakov_State_Museum-Moscow_Central_Russia.html,attraction,,0,,2341909,Музей Михаила Булгакова,290,12:00 - 19:00,55.76704788,37.59393692,290,Русский(253)Английский(23)Итальянский(5),Русский253,Английский23,Итальянский5,,
45,Исторические музеи,/Attraction_Review-g298484-d302513-Reviews-Gorky_s_House_Ryabushinsky_Mansion-Moscow_Central_Russia.html,attraction,,0,,302513,Музей-Квартира Горького А.М.,287,,55.75819778,37.59628677,287,Русский(172)Английский(72)Итальянский(12),Русский172,Английский72,Итальянский12,,
50,,/Attraction_Review-g298484-d13344650-Reviews-Put_in_Tours-Moscow_Central_Russia.html,attraction,,0,,13344650,Put-in Tours,287,9:00 - 19:00,55.73202133,37.62937164,287,Английский(159)Французский(73)Русский(10),Английский159,Французский73,Русский10,,
40,Музеи искусств,/Attraction_Review-g298484-d5600235-Reviews-Garage_Museum_of_Contemporary_Art-Moscow_Central_Russia.html,attraction,,0,,5600235,Музей современного искусства «Гараж»,285,11:00 - 22:00,55.72730637,37.60255814,285,Русский(187)Английский(67)Китайский (упрощ.)(16),Русский187,Английский67,Китайский упрощ.,(16,
45,Игровые и развлекательные центры,/Attraction_Review-g298484-d11890124-Reviews-Anticafe_Soviny_Dom-Moscow_Central_Russia.html,attraction,,0,,11890124,Антикафе Совиный Дом,284,11:00 - 23:00,55.79111099,37.63383484,284,Русский(277)Английский(4)Голландский(2)Арабский(1),Русский277,Английский4,Голландский2,Арабский(1,
40,Исторические музеи,/Attraction_Review-g298484-d2341889-Reviews-State_Museum_of_GULAG_s_History-Moscow_Central_Russia.html,attraction,,0,,2341889,Государственный музей истории ГУЛАГа,283,12:00 - 21:00,55.77728271,37.61365509,283,Английский(134)Русский(103)Китайский (упрощ.)(13),Английский134,Русский103,Китайский упрощ.,(13,
45,"Музеи естествознания, Научные музеи",/Attraction_Review-g298484-d8404019-Reviews-Museum_of_Human_Living_Systems-Moscow_Central_Russia.html,attraction,,0,,8404019,Музей человека Живые системы,281,9:30 - 19:00,55.80029678,37.58444214,281,Русский(269)Английский(9)Испанский(1),Русский269,Английский9,Испанский1,,
